iso_a0,pais,adm_1_name,ano,mes,casos_dengue,incidencia_dengue,agua_basica,tmax_promedio,tmin_promedio,precipitacion,humedad_promedio,poblacion,densidad_poblacion,tmax_lag1,tmax_lag2,tmax_lag3,tmax_lag4,tmax_lag5,tmax_lag6,tmin_lag1,tmin_lag2,tmin_lag3,tmin_lag4,tmin_lag5,tmin_lag6,precipitacion_lag1,precipitacion_lag2,precipitacion_lag3,precipitacion_lag4,precipitacion_lag5,precipitacion_lag6,humedad_lag1,humedad_lag2,humedad_lag3,humedad_lag4,humedad_lag5,humedad_lag6,incidencia_lag1,incidencia_lag2,incidencia_lag3,incidencia_lag4,incidencia_lag5,incidencia_lag6,incidencia_lag7,incidencia_lag8,incidencia_lag9,incidencia_lag10,incidencia_lag11,incidencia_lag12,incidencia_roll3,incidencia_roll6,incidencia_roll12,mes_sin,mes_cos,indicador_covid,indicador_nino,indicador_nina,incidencia_vecinos_lag1,incidencia_vecinos_lag2,incidencia_vecinos_lag3,incidencia_vecinos_lag4,incidencia_vecinos_lag5,incidencia_vecinos_lag6,amplitud_termica,temperatura_media,precipitacion_anomalia,aceleracion_incidencia,cambio_interanual,tendencia_1m,tendencia_3m,fase_ascendente,indicador_brote,pais_ARG,pais_BOL,pais_BRA,pais_COL,pais_ECU,pais_MEX,pais_PAN,pais_PER
COL,Colombia,AMAZONAS,2017,12,4,5.3829,95.6178,29.47,22.08,5.78,93.79,74309,0.6776,30.03,30.08,29.98,30.04,29.21,29.61,22.54,21.86,22.08,21.06,18.73,21.37,5.28,6.21,6.69,4.63,4.97,6.19,92.46,91.78,91.29,90.67,90.79,92.03,2.205457262262696,1.853622539536753,1.3060328795170832,1.853622539536753,2.671199477304196,1.6168503721495544,2.205457262262696,1.3060328795170832,2.0449406725182677,1.6168503721495544,2.205457262262696,1.6419051025716018,1.8536277618097474,2.015485073338888,1.9553582321624596,-2.4492935982947064e-16,1.0,0,0,1,2.087699021326691,2.087699021326691,1.5551858592686474,1.465659916500631,1.8409992677465463,2.1250799187856697,7.390000000000001,25.775,-1.666666666666666,0.35183472272594307,0.5635521596910942,0.1162654980653226,0.32932607173683737,1,0,0,0,0,1,0,0,0,0
COL,Colombia,AMAZONAS,2018,1,2,2.6113,95.8504,30.63,21.23,7.64,92.59,76589,0.6984,29.47,30.03,30.08,29.98,30.04,29.21,22.08,22.54,21.86,22.08,21.06,18.73,5.78,5.28,6.21,6.69,4.63,4.97,93.79,92.46,91.78,91.29,90.67,90.79,1.853622539536753,2.205457262262696,1.853622539536753,1.3060328795170832,1.853622539536753,2.671199477304196,1.6168503721495544,2.205457262262696,1.3060328795170832,2.0449406725182677,1.6168503721495544,2.205457262262696,1.9851400196758224,2.0449342031040407,1.9696185376186823,0.49999999999999994,0.8660254037844387,0,0,1,2.4369149167875532,2.087699021326691,2.087699021326691,1.5551858592686474,1.465659916500631,1.8409992677465463,9.399999999999999,25.93,0.37166666666666615,-0.35183472272594307,-0.35183472272594307,-0.1162654980653226,0.0,0,0,0,0,0,1,0,0,0,0
COL,Colombia,AMAZONAS,2018,2,3,3.917,95.8504,30.58,21.95,6.58,91.93,76589,0.6984,30.63,29.47,30.03,30.08,29.98,30.04,21.23,22.08,22.54,21.86,22.08,21.06,7.64,5.78,5.28,6.21,6.69,4.63,92.59,93.79,92.46,91.78,91.29,90.67,1.2840678183237804,1.853622539536753,2.205457262262696,1.853622539536753,1.3060328795170832,1.853622539536753,2.671199477304196,1.6168503721495544,2.205457262262696,1.3060328795170832,2.0449406725182677,1.6168503721495544,1.8494307145104407,1.778502538705842,1.9039987716904407,0.8660254037844386,0.5000000000000001,0,0,1,2.1029545970774537,2.4369149167875532,2.087699021326691,2.087699021326691,1.5551858592686474,1.465659916500631,8.629999999999999,26.265,-0.26750000000000007,-0.5695547212129726,-0.33278255382577404,-0.22263126952433265,-0.33889676758965526,0,0,0,0,0,1,0,0,0,0
COL,Colombia,AMAZONAS,2018,3,2,2.6113,95.8504,30.11,22.01,8.39,92.92,76589,0.6984,30.58,30.63,29.47,30.03,30.08,29.98,21.95,21.23,22.08,22.54,21.86,22.08,6.58,7.64,5.78,5.28,6.21,6.69,91.93,92.59,93.79,92.46,91.78,91.29,1.5926985884298024,1.2840678183237804,1.853622539536753,2.205457262262696,1.853622539536753,1.3060328795170832,1.853622539536753,2.671199477304196,1.6168503721495544,2.205457262262696,1.3060328795170832,2.0449406725182677,1.603500319767347,1.7363642060064874,1.902505457162219,1.0,6.123233995736766e-17,0,0,1,2.3933912053040225,2.1029545970774537,2.4369149167875532,2.087699021326691,2.087699021326691,1.5551858592686474,8.099999999999998,26.060000000000002,1.705000000000001,0.308630770106022,-0.45224208408846533,0.12674127517875033,-0.09588999434558232,0,0,0,0,0,1,0,0,0,0
COL,Colombia,AMAZONAS,2018,4,2,2.6113,95.8504,29.47,22.0,6.2,93.14,76589,0.6984,30.11,30.58,30.63,29.47,30.03,30.08,22.01,21.95,21.23,22.08,22.54,21.86,8.39,6.58,7.64,5.78,5.28,6.21,92.92,91.93,92.59,93.79,92.46,91.78,1.2840678183237804,1.5926985884298024,1.2840678183237804,1.853622539536753,2.205457262262696,1.853622539536753,1.3060328795170832,1.853622539536753,2.671199477304196,1.6168503721495544,2.205457262262696,1.3060328795170832,1.3978605474912547,1.7340067611832242,1.8499576201318164,0.8660254037844387,-0.4999999999999998,0,0,0,3.0220479584934234,2.3933912053040225,2.1029545970774537,2.4369149167875532,2.087699021326691,2.087699021326691,7.469999999999999,25.735,-0.37416666666666654,-0.308630770106022,-0.02196506119330288,-0.12674127517875033,0.0,0,0,0,0,0,1,0,0,0,0
COL,Colombia,AMAZONAS,2018,5,0,0.0,95.8504,29.02,20.59,9.88,93.08,76589,0.6984,29.47,30.11,30.58,30.63,29.47,30.03,22.0,22.01,21.95,21.23,22.08,22.54,6.2,8.39,6.58,7.64,5.78,5.28,93.14,92.92,91.93,92.59,93.79,92.46,1.2840678183237804,1.2840678183237804,1.5926985884298024,1.2840678183237804,1.853622539536753,2.205457262262696,1.853622539536753,1.3060328795170832,1.853622539536753,2.671199477304196,1.6168503721495544,2.205457262262696,1.3978605474912547,1.6489214115689417,1.8489061546041636,0.49999999999999994,-0.8660254037844387,0,0,0,3.8350656442852467,3.0220479584934234,2.3933912053040225,2.1029545970774537,2.4369149167875532,2.087699021326691,8.43,24.805,3.6000000000000005,0.0,-0.9213894439389156,0.0,-0.12674127517875033,0,0,0,0,0,1,0,0,0,0
COL,Colombia,AMAZONAS,2018,6,0,0.0,95.8504,28.97,20.24,4.37,91.75,76589,0.6984,29.02,29.47,30.11,30.58,30.63,29.47,20.59,22.0,22.01,21.95,21.23,22.08,9.88,6.2,8.39,6.58,7.64,5.78,93.08,93.14,92.92,91.93,92.59,93.79,0.0,1.2840678183237804,1.2840678183237804,1.5926985884298024,1.2840678183237804,1.853622539536753,2.205457262262696,1.853622539536753,1.3060328795170832,1.853622539536753,2.671199477304196,1.6168503721495544,1.008274172090304,1.3495352823237867,1.73695123273306,1.2246467991473532e-16,-1.0,0,0,0,4.047695437723917,3.8350656442852467,3.0220479584934234,2.3933912053040225,2.1029545970774537,2.4369149167875532,8.73,24.604999999999997,-2.166666666666666,-1.2840678183237804,-1.6168503721495544,-0.8259579841391853,-0.8259579841391853,0,0,0,0,0,1,0,0,0,0
COL,Colombia,AMAZONAS,2018,7,10,13.0567,95.8504,29.06,20.33,5.18,91.21,76589,0.6984,28.97,29.02,29.47,30.11,30.58,30.63,20.24,20.59,22.0,22.01,21.95,21.23,4.37,9.88,6.2,8.39,6.58,7.64,91.75,93.08,93.14,92.92,91.93,92.59,0.0,0.0,1.2840678183237804,1.2840678183237804,1.5926985884298024,1.2840678183237804,1.853622539536753,2.205457262262696,1.853622539536753,1.3060328795170832,1.853622539536753,2.671199477304196,0.6261701330767233,1.0846767496333065,1.675893345122198,-0.4999999999999997,-0.8660254037844388,0,0,0,3.819863124882873,4.047695437723917,3.8350656442852467,3.0220479584934234,2.3933912053040225,2.1029545970774537,8.73,24.695,-1.205000000000001,0.0,-2.671199477304196,0.0,-0.8259579841391853,0,0,0,0,0,1,0,0,0,0
COL,Colombia,AMAZONAS,2018,8,3,3.917,95.8504,29.75,21.19,3.07,90.16,76589,0.6984,29.06,28.97,29.02,29.47,30.11,30.58,20.33,20.24,20.59,22.0,22.01,21.95,5.18,4.37,9.88,6.2,8.39,6.58,91.21,91.75,93.08,93.14,92.92,91.93,2.64309915044159,0.0,0.0,1.2840678183237804,1.2840678183237804,1.5926985884298024,1.2840678183237804,1.853622539536753,2.205457262262696,1.853622539536753,1.3060328795170832,1.853622539536753,1.6775139192846562,1.5474312944340367,1.6696263607093123,-0.8660254037844385,-0.5000000000000004,0,1,0,4.134045395142174,3.819863124882873,4.047695437723917,3.8350656442852467,3.0220479584934234,2.3933912053040225,8.559999999999999,25.47,-3.3325,2.64309915044159,0.7894766109048372,1.292834734357017,1.292834734357017,1,0,0,0,0,1,0,0,0,0
COL,Colombia,AMAZONAS,2018,9,3,3.917,95.8504,30.1,20.95,6.01,90.57,76589,0.6984,29.75,29.06,28.97,29.02,29.47,30.11,21.19,20.33,20.24,20.59,22.0,22.01,3.07,5.18,4.37,9.88,6.2,8.39,90.16,91.21,91.75,93.08,93.14,92.92,1.5926985884298024,2.64309915044159,0.0,0.0,1.2840678183237804,1.2840678183237804,1.5926985884298024,1.2840678183237804,1.853622539536753,2.205457262262696,1.853622539536753,1.3060328795170832,1.895804119514656,1.5474312944340367,1.6463530852552317,-1.0,-1.8369701987210297e-16,0,1,0,3.5602986442506777,4.134045395142174,3.819863124882873,4.047695437723917,3.8350656442852467,3.0220479584934234,9.150000000000002,25.525,-0.2625000000000002,-1.0504005620117878,0.28666570891271914,-0.34013547503908137,0.9526992593179356,1,0,0,0,0,1,0,0,0,0
COL,Colombia,AMAZONAS,2018,10,6,7.834,95.8504,29.86,21.98,8.88,92.02,76589,0.6984,30.1,29.75,29.06,28.97,29.02,29.47,20.95,21.19,20.33,20.24,20.59,22.0,6.01,3.07,5.18,4.37,9.88,6.2,90.57,90.16,91.21,91.75,93.08,93.14,1.5926985884298024,1.5926985884298024,2.64309915044159,0.0,0.0,1.2840678183237804,1.2840678183237804,1.5926985884298024,1.2840678183237804,1.853622539536753,2.205457262262696,1.853622539536753,2.0748769732030894,1.5926985884298024,1.6658466008557253,-0.8660254037844386,0.5000000000000001,0,1,0,3.04428272645529,3.5602986442506777,4.134045395142174,3.819863124882873,4.047695437723917,3.8350656442852467,7.879999999999999,25.92,2.6641666666666675,0.0,-0.26092395110695055,0.0,-0.34013547503908137,0,0,0,0,0,1,0,0,0,0
COL,Colombia,AMAZONAS,2018,11,5,6.5284,95.8504,29.79,22.21,6.66,93.23,76589,0.6984,29.86,30.1,29.75,29.06,28.97,29.02,21.98,20.95,21.19,20.33,20.24,20.59,8.88,6.01,3.07,5.18,4.37,9.88,92.02,90.57,90.16,91.21,91.75,93.08,2.1786079131743348,1.5926985884298024,1.5926985884298024,2.64309915044159,0.0,0.0,1.2840678183237804,1.2840678183237804,1.5926985884298024,1.2840678183237804,1.853622539536753,2.205457262262696,1.8281985394194593,1.7556917800661782,1.7037309084156564,-0.5000000000000004,0.8660254037844384,0,1,0,2.9735650528089463,3.04428272645529,3.5602986442506777,4.134045395142174,3.819863124882873,4.047695437723917,7.579999999999998,26.0,0.22166666666666668,0.5859093247445324,-0.02684934908836123,0.20374407847516307,0.20374407847516307,1,0,0,0,0,1,0,0,0,0
COL,Colombia,AMAZONAS,2018,12,10,13.0567,95.8504,29.2,22.0,11.42,93.53,76589,0.6984,29.79,29.86,30.1,29.75,29.06,28.97,22.21,21.98,20.95,21.19,20.33,20.24,6.66,8.88,6.01,3.07,5.18,4.37,93.23,92.02,90.57,90.16,91.21,91.75,2.018682535834272,2.1786079131743348,1.5926985884298024,1.5926985884298024,2.64309915044159,0.0,0.0,1.2840678183237804,1.2840678183237804,1.5926985884298024,1.2840678183237804,1.853622539536753,1.959127179919112,1.9279667922440529,1.6800035464813683,-2.4492935982947064e-16,1.0,0,1,0,3.367377435852027,2.9735650528089463,3.04428272645529,3.5602986442506777,4.134045395142174,3.819863124882873,7.199999999999999,25.6,4.866666666666666,-0.15992537734006262,0.16505999629751922,-0.051622848001962485,0.15212123047320059,1,0,0,0,0,1,0,0,0,0
COL,Colombia,AMAZONAS,2019,1,27,34.5512,96.0786,29.51,22.06,11.94,93.02,78145,0.7126,29.2,29.79,29.86,30.1,29.75,29.06,22.0,22.21,21.98,20.95,21.19,20.33,11.42,6.66,8.88,6.01,3.07,5.18,93.53,93.23,92.02,90.57,90.16,91.21,2.64309915044159,2.018682535834272,2.1786079131743348,1.5926985884298024,1.5926985884298024,2.64309915044159,0.0,0.0,1.2840678183237804,1.2840678183237804,1.5926985884298024,1.2840678183237804,2.3164584119265523,2.2029452202488544,1.7926021696118812,0.49999999999999994,0.8660254037844387,0,1,0,3.4851534477912973,3.367377435852027,2.9735650528089463,3.04428272645529,3.5602986442506777,4.134045395142174,7.450000000000003,25.785,4.916666666666666,0.624416614607318,1.3590313321178098,0.18801424456588078,0.1363913965639183,1,0,0,0,0,1,0,0,0,0
COL,Colombia,AMAZONAS,2019,2,40,51.1869,96.0786,30.34,22.72,7.45,92.97,78145,0.7126,29.51,29.2,29.79,29.86,30.1,29.75,22.06,22.0,22.21,21.98,20.95,21.19,11.94,11.42,6.66,8.88,6.01,3.07,93.02,93.53,93.23,92.02,90.57,90.16,3.570973910953815,2.64309915044159,2.018682535834272,2.1786079131743348,1.5926985884298024,1.5926985884298024,2.64309915044159,0.0,0.0,1.2840678183237804,1.2840678183237804,1.5926985884298024,2.946827352800274,2.536395550043476,2.1594900185674994,0.8660254037844386,0.5000000000000001,0,1,0,2.6781544087525435,3.4851534477912973,3.367377435852027,2.9735650528089463,3.04428272645529,3.5602986442506777,7.620000000000001,26.53,0.06833333333333336,0.9278747605122248,1.9782753225240126,0.22689155746237,0.4149058020282508,1,1,0,0,0,1,0,0,0,0
COL,Colombia,AMAZONAS,2019,3,109,139.4843,96.0786,30.0,23.0,8.95,92.87,78145,0.7126,30.34,29.51,29.2,29.79,29.86,30.1,22.72,22.06,22.0,22.21,21.98,20.95,7.45,11.94,11.42,6.66,8.88,6.01,92.97,93.02,93.53,93.23,92.02,90.57,3.954831505538995,3.570973910953815,2.64309915044159,2.018682535834272,2.1786079131743348,1.5926985884298024,1.5926985884298024,2.64309915044159,0.0,0.0,1.2840678183237804,1.2840678183237804,3.5243467335935588,3.0210279562935196,2.534162975128698,1.0,6.123233995736766e-17,0,1,0,2.8908605273178165,2.6781544087525435,3.4851534477912973,3.367377435852027,2.9735650528089463,3.04428272645529,7.0,26.5,1.4958333333333327,0.3838575945851801,2.6707636872152145,0.0806368704477527,0.3075284279101227,1,1,0,0,0,1,0,0,0,0
COL,Colombia,AMAZONAS,2019,4,88,112.6112,96.0786,30.12,22.89,8.69,93.21,78145,0.7126,30.0,30.34,29.51,29.2,29.79,29.86,23.0,22.72,22.06,22.0,22.21,21.98,8.95,7.45,11.94,11.42,6.66,8.88,92.87,92.97,93.02,93.53,93.23,92.02,4.945095738757758,3.954831505538995,3.570973910953815,2.64309915044159,2.018682535834272,2.1786079131743348,1.5926985884298024,1.5926985884298024,2.64309915044159,0.0,0.0,1.2840678183237804,4.331708303451738,3.763683463739271,3.1785519701446017,0.8660254037844387,-0.4999999999999998,0,1,0,3.527996440677465,2.8908605273178165,2.6781544087525435,3.4851534477912973,3.367377435852027,2.9735650528089463,7.23,26.505000000000003,1.189166666666666,0.9902642332187632,3.6610279204339777,0.18220347182629926,0.26284034227405195,1,1,0,0,0,1,0,0,0,0
COL,Colombia,AMAZONAS,2019,5,82,104.9331,96.0786,29.66,22.08,7.85,93.11,78145,0.7126,30.12,30.0,30.34,29.51,29.2,29.79,22.89,23.0,22.72,22.06,22.0,22.21,8.69,8.95,7.45,11.94,11.42,6.66,93.21,92.87,92.97,93.02,93.53,93.23,4.732782092976519,4.945095738757758,3.954831505538995,3.570973910953815,2.64309915044159,2.018682535834272,2.1786079131743348,1.5926985884298024,1.5926985884298024,2.64309915044159,0.0,0.0,4.6258952635132005,4.103796143858067,3.501905592110974,0.49999999999999994,-0.8660254037844387,0,1,0,3.7945674161553438,3.527996440677465,2.8908605273178165,2.6781544087525435,3.4851534477912973,3.367377435852027,7.580000000000002,25.869999999999997,0.1416666666666666,-0.21231364578123912,4.732782092976519,-0.03636569013838242,0.14583778168791683,1,1,0,0,0,1,0,0,0,0
COL,Colombia,AMAZONAS,2019,6,102,130.5266,96.0786,29.32,21.27,10.44,93.0,78145,0.7126,29.66,30.12,30.0,30.34,29.51,29.2,22.08,22.89,23.0,22.72,22.06,22.0,7.85,8.69,8.95,7.45,11.94,11.42,93.11,93.21,92.87,92.97,93.02,93.53,4.662807762788908,4.732782092976519,4.945095738757758,3.954831505538995,3.570973910953815,2.64309915044159,2.018682535834272,2.1786079131743348,1.5926985884298024,1.5926985884298024,2.64309915044159,0.0,4.787571184070948,4.343423097694865,3.7358355962227607,1.2246467991473532e-16,-1.0,0,1,0,4.019698240055806,3.7945674161553438,3.527996440677465,2.8908605273178165,2.6781544087525435,3.4851534477912973,8.05,25.295,2.900833333333333,-0.06997433018761079,4.662807762788908,-0.012281103578469788,-0.04864679371685221,0,1,0,0,0,1,0,0,0,0
COL,Colombia,AMAZONAS,2019,7,108,138.2046,96.0786,29.35,20.62,4.45,90.88,78145,0.7126,29.32,29.66,30.12,30.0,30.34,29.51,21.27,22.08,22.89,23.0,22.72,22.06,10.44,7.85,8.69,8.95,7.45,11.94,93.0,93.11,93.21,92.87,92.97,93.02,4.879209112530523,4.662807762788908,4.732782092976519,4.945095738757758,3.954831505538995,3.570973910953815,2.64309915044159,2.018682535834272,2.1786079131743348,1.5926985884298024,1.5926985884298024,2.64309915044159,4.762375908701649,4.57004944312492,3.9665160833770146,-0.4999999999999997,-0.8660254037844388,0,0,0,4.303904269461914,4.019698240055806,3.7945674161553438,3.527996440677465,2.8908605273178165,2.6781544087525435,8.73,24.985,-3.5949999999999998,0.21640134974161462,2.236109962088933,0.037502407815704464,0.025221304237234676,1,1,0,0,0,1,0,0,0,0
COL,Colombia,AMAZONAS,2019,8,122,156.12,96.0786,29.9,17.48,3.17,89.58,78145,0.7126,29.35,29.32,29.66,30.12,30.0,30.34,20.62,21.27,22.08,22.89,23.0,22.72,4.45,10.44,7.85,8.69,8.95,7.45,90.88,93.0,93.11,93.21,92.87,92.97,4.935944793331324,4.879209112530523,4.662807762788908,4.732782092976519,4.945095738757758,3.954831505538995,3.570973910953815,2.64309915044159,2.018682535834272,2.1786079131743348,1.5926985884298024,1.5926985884298024,4.832742051164587,4.734657349230257,4.146767010542006,-0.8660254037844385,-0.5000000000000004,0,0,0,3.8984222666023065,4.303904269461914,4.019698240055806,3.7945674161553438,3.527996440677465,2.8908605273178165,12.419999999999998,23.689999999999998,-4.814166666666667,0.05673568080080127,3.343246204901522,0.009603957314735956,0.04710636513044042,1,1,0,0,0,1,0,0,0,0
COL,Colombia,AMAZONAS,2019,9,315,403.0968,96.0786,30.19,22.18,4.69,90.47,78145,0.7126,29.9,29.35,29.32,29.66,30.12,30.0,17.48,20.62,21.27,22.08,22.89,23.0,3.17,4.45,10.44,7.85,8.69,8.95,89.58,90.88,93.0,93.11,93.21,92.87,5.0570098446061555,4.935944793331324,4.879209112530523,4.662807762788908,4.732782092976519,4.945095738757758,3.954831505538995,3.570973910953815,2.64309915044159,2.018682535834272,2.1786079131743348,1.5926985884298024,4.960163182913302,4.877586070923643,4.329585752234417,-1.0,-1.8369701987210297e-16,0,0,0,3.666260564872249,3.8984222666023065,4.303904269461914,4.019698240055806,3.7945674161553438,3.527996440677465,8.010000000000002,26.185000000000002,-3.3024999999999993,0.12106505127483125,3.4643112561763534,0.020190047817547407,0.029794005132283363,1,1,0,0,0,1,0,0,0,0
COL,Colombia,AMAZONAS,2019,10,443,566.8949,96.0786,29.37,21.83,8.15,91.13,78145,0.7126,30.19,29.9,29.35,29.32,29.66,30.12,22.18,17.48,20.62,21.27,22.08,22.89,4.69,3.17,4.45,10.44,7.85,8.69,90.47,89.58,90.88,93.0,93.11,93.21,6.001654453221102,5.0570098446061555,4.935944793331324,4.879209112530523,4.662807762788908,4.732782092976519,4.945095738757758,3.954831505538995,3.570973910953815,2.64309915044159,2.018682535834272,2.1786079131743348,5.453069865245984,5.1662062030158,4.692977898596108,-0.8660254037844386,0.5000000000000001,0,0,0,4.2331587125891135,3.666260564872249,3.8984222666023065,4.303904269461914,4.019698240055806,3.7945674161553438,7.540000000000003,25.6,0.26750000000000007,0.9446446086149463,3.823046540046767,0.14493021826452623,0.16512026608207364,1,1,0,0,0,1,0,0,0,0
COL,Colombia,AMAZONAS,2019,11,190,243.1378,96.0786,30.21,21.97,11.83,92.79,78145,0.7126,29.37,30.19,29.9,29.35,29.32,29.66,21.83,22.18,17.48,20.62,21.27,22.08,8.15,4.69,3.17,4.45,10.44,7.85,91.13,90.47,89.58,90.88,93.0,93.11,6.341936366388757,6.001654453221102,5.0570098446061555,4.935944793331324,4.879209112530523,4.662807762788908,4.732782092976519,4.945095738757758,3.954831505538995,3.570973910953815,2.64309915044159,2.018682535834272,5.930574207700088,5.52530418968932,5.048356325596631,-0.5000000000000004,0.8660254037844384,0,1,0,3.2031501554733843,4.2331587125891135,3.666260564872249,3.8984222666023065,4.303904269461914,4.019698240055806,8.240000000000002,26.09,4.008333333333334,0.3402819131676553,4.323253830554485,0.04745614638025675,0.19238636464478298,1,1,0,0,0,1,0,0,0,0
