iso_a0,pais,adm_1_name,ano,mes,casos_dengue,incidencia_dengue,agua_basica,tmax_promedio,tmin_promedio,precipitacion,humedad_promedio,poblacion,densidad_poblacion,tmax_lag1,tmax_lag2,tmax_lag3,tmax_lag4,tmax_lag5,tmax_lag6,tmin_lag1,tmin_lag2,tmin_lag3,tmin_lag4,tmin_lag5,tmin_lag6,precipitacion_lag1,precipitacion_lag2,precipitacion_lag3,precipitacion_lag4,precipitacion_lag5,precipitacion_lag6,humedad_lag1,humedad_lag2,humedad_lag3,humedad_lag4,humedad_lag5,humedad_lag6,incidencia_lag1,incidencia_lag2,incidencia_lag3,incidencia_lag4,incidencia_lag5,incidencia_lag6,incidencia_lag7,incidencia_lag8,incidencia_lag9,incidencia_lag10,incidencia_lag11,incidencia_lag12,incidencia_roll3,incidencia_roll6,incidencia_roll12,mes_sin,mes_cos,indicador_covid,indicador_nino,indicador_nina,incidencia_vecinos_lag1,incidencia_vecinos_lag2,incidencia_vecinos_lag3,incidencia_vecinos_lag4,incidencia_vecinos_lag5,incidencia_vecinos_lag6,amplitud_termica,temperatura_media,precipitacion_anomalia,aceleracion_incidencia,cambio_interanual,tendencia_1m,tendencia_3m,fase_ascendente,indicador_brote,pais_ARG,pais_BOL,pais_BRA,pais_COL,pais_ECU,pais_MEX,pais_PAN,pais_PER,nino34_index,nino12_index,nino34_lag1,nino34_lag2,nino34_lag3,nino12_lag1,nino12_lag2,nino12_lag3
COL,Colombia,BOGOTA,2022,8,0,0.0,96.738,25.18,11.63,5.24,77.79,7712756,4887.6781,24.54,24.11,25.8,26.24,25.86,27.9,11.41,12.19,12.94,13.69,13.81,13.01,7.36,6.91,10.29,8.67,6.45,4.7,79.52,81.94,80.97,81.47,81.54,75.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8660254037844385,-0.5000000000000004,1,0,1,2.393491651681721,2.1316267298784948,2.2680523076495467,1.872248231250711,1.6378374669557951,1.381867912166977,13.55,18.405,0.1191666666666666,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,-0.98,-0.57,-0.62,-0.68,-1.05,-1.16,-1.41,-1.42
COL,Colombia,BOGOTA,2022,9,0,0.0,96.738,25.53,12.09,4.5,78.1,7712756,4887.6781,25.18,24.54,24.11,25.8,26.24,25.86,11.63,11.41,12.19,12.94,13.69,13.81,5.24,7.36,6.91,10.29,8.67,6.45,77.79,79.52,81.94,80.97,81.47,81.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.8369701987210294e-16,1,0,1,2.1642957325044376,2.393491651681721,2.1316267298784948,2.2680523076495467,1.872248231250711,1.6378374669557951,13.44,18.81,-0.8666666666666663,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,-0.93,-1.12,-0.98,-0.62,-0.68,-0.57,-1.16,-1.41
COL,Colombia,BOGOTA,2022,10,0,0.0,96.738,24.88,11.69,8.15,83.25,7712756,4887.6781,25.53,25.18,24.54,24.11,25.8,26.24,12.09,11.63,11.41,12.19,12.94,13.69,4.5,5.24,7.36,6.91,10.29,8.67,78.1,77.79,79.52,81.94,80.97,81.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8660254037844386,0.5000000000000001,1,0,1,2.1074416864800325,2.1642957325044376,2.393491651681721,2.1316267298784948,2.2680523076495467,1.872248231250711,13.19,18.285,2.810833333333334,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,-0.85,-1.81,-0.93,-0.98,-0.62,-1.12,-0.57,-1.16
COL,Colombia,BOGOTA,2022,11,0,0.0,96.738,24.74,13.14,5.97,87.01,7712756,4887.6781,24.88,25.53,25.18,24.54,24.11,25.8,11.69,12.09,11.63,11.41,12.19,12.94,8.15,4.5,5.24,7.36,6.91,10.29,83.25,78.1,77.79,79.52,81.94,80.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5000000000000004,0.8660254037844384,1,0,1,2.5621300021965308,2.1074416864800325,2.1642957325044376,2.393491651681721,2.1316267298784948,2.2680523076495467,11.599999999999998,18.94,0.2108333333333334,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,-0.93,-1.36,-0.85,-0.93,-0.98,-1.81,-1.12,-0.57
COL,Colombia,BOGOTA,2022,12,0,0.0,96.738,24.76,11.9,2.28,82.2,7712756,4887.6781,24.74,24.88,25.53,25.18,24.54,24.11,13.14,11.69,12.09,11.63,11.41,12.19,5.97,8.15,4.5,5.24,7.36,6.91,87.01,83.25,78.1,77.79,79.52,81.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.4492935982947064e-16,1.0,1,0,1,2.5180431866922657,2.5621300021965308,2.1074416864800325,2.1642957325044376,2.393491651681721,2.1316267298784948,12.86,18.33,-3.736666666666667,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,-0.84,-0.3,-0.93,-0.85,-0.93,-1.36,-1.81,-1.12
COL,Colombia,BOLIVAR,2015,1,151,7.4892,95.139,38.62,21.21,0.05,63.5,2016232,77.6131,37.75,35.7,35.27,38.51,39.91,41.51,21.7,21.57,22.13,22.46,23.46,24.1,1.98,1.68,5.31,4.39,2.84,1.34,76.46,83.95,84.18,79.53,72.8,60.86,2.272898782623685,2.599781757814412,2.7351723802293493,2.857285965352531,2.4344025176142323,2.412228424290015,2.712181654881659,2.30834845288315,2.022302245304206,2.2035379393928114,2.522515487644918,3.0758272875518355,2.554139862760993,2.572137562863005,2.5547889404392508,0.4999999999999999,0.8660254037844387,0,1,0,3.422284586585202,4.073541334492233,4.133729257656048,3.620382888018515,3.315804088807423,3.172604286296833,17.409999999999997,29.915,-1.705833333333333,-0.3268829751907267,-0.80292850492815,-0.0951971507088111,-0.1321179001053409,0,0,0,0,0,1,0,0,0,0,0.51,0.06,0.63,0.75,0.43,-0.11,0.74,0.39
COL,Colombia,BOLIVAR,2015,2,121,6.0013,95.139,41.09,22.3,0.52,58.21,2016232,77.6131,38.62,37.75,35.7,35.27,38.51,39.91,21.21,21.7,21.57,22.13,22.46,23.46,0.05,1.98,1.68,5.31,4.39,2.84,63.5,76.46,83.95,84.18,79.53,72.8,2.1387947673793493,2.272898782623685,2.599781757814412,2.7351723802293493,2.857285965352531,2.4344025176142323,2.412228424290015,2.712181654881659,2.30834845288315,2.022302245304206,2.2035379393928114,2.522515487644918,2.3563627986745166,2.537566301950138,2.465585073434927,0.8660254037844386,0.5000000000000001,0,1,0,2.8735891213893296,3.422284586585202,4.073541334492233,4.133729257656048,3.620382888018515,3.315804088807423,18.790000000000003,31.695,-1.2366666666666666,-0.1341040152443362,-0.3837207202655688,-0.0418371758932907,-0.1370343266021019,0,0,0,0,0,1,0,0,0,0,0.75,-0.57,0.51,0.63,0.75,0.06,-0.11,0.74
COL,Colombia,BOLIVAR,2015,3,73,3.6206,95.139,41.54,23.42,0.07,51.03,2016232,77.6131,41.09,38.62,37.75,35.7,35.27,38.51,22.3,21.21,21.7,21.57,22.13,22.46,0.52,0.05,1.98,1.68,5.31,4.39,58.21,63.5,76.46,83.95,84.18,79.53,1.9460958460982645,2.1387947673793493,2.272898782623685,2.599781757814412,2.7351723802293493,2.857285965352531,2.4344025176142323,2.412228424290015,2.712181654881659,2.30834845288315,2.022302245304206,2.2035379393928114,2.1281523376203286,2.477733763816909,2.4261719943316837,1.0,6.123233995736766e-17,0,1,0,2.6900310491346766,2.8735891213893296,3.422284586585202,4.073541334492233,4.133729257656048,3.620382888018515,18.12,32.480000000000004,-1.725,-0.1926989212810848,-0.2574420932945469,-0.0633580423646555,-0.1051952182579463,0,0,0,0,0,1,0,0,0,0,0.44,0.13,0.75,0.51,0.63,-0.57,0.06,-0.11
COL,Colombia,BOLIVAR,2015,4,54,2.6783,95.139,40.62,23.99,1.75,62.56,2016232,77.6131,41.54,41.09,38.62,37.75,35.7,35.27,23.42,22.3,21.21,21.7,21.57,22.13,0.07,0.52,0.05,1.98,1.68,5.31,51.03,58.21,63.5,76.46,83.95,84.18,1.5305245667911225,1.9460958460982645,2.1387947673793493,2.272898782623685,2.599781757814412,2.7351723802293493,2.857285965352531,2.4344025176142323,2.412228424290015,2.712181654881659,2.30834845288315,2.022302245304206,1.9026596127751565,2.2805405544919224,2.3929542983848857,0.8660254037844387,-0.4999999999999998,0,1,0,2.8796122293604745,2.6900310491346766,2.8735891213893296,3.422284586585202,4.073541334492233,4.133729257656048,16.63,32.305,-0.0416666666666667,-0.4155712793071422,-0.4917776785130838,-0.1520542319279803,-0.2154122742926358,0,0,0,0,0,1,0,0,0,0,0.82,0.96,0.44,0.75,0.51,0.13,-0.57,0.06
COL,Colombia,BOLIVAR,2015,5,89,4.4142,95.139,38.8,23.56,4.55,73.94,2016232,77.6131,40.62,41.54,41.09,38.62,37.75,35.7,23.99,23.42,22.3,21.21,21.7,21.57,1.75,0.07,0.52,0.05,1.98,1.68,62.56,51.03,58.21,63.5,76.46,83.95,1.302450688924314,1.5305245667911225,1.9460958460982645,2.1387947673793493,2.272898782623685,2.599781757814412,2.7351723802293493,2.857285965352531,2.4344025176142323,2.412228424290015,2.712181654881659,2.30834845288315,1.6292536115402685,2.0574877272388394,2.36299008285001,0.4999999999999999,-0.8660254037844387,0,1,0,2.423376930994845,2.8796122293604745,2.6900310491346766,2.8735891213893296,3.422284586585202,4.073541334492233,15.239999999999998,31.18,2.6566666666666663,-0.2280738778668083,-1.0058977639588362,-0.0944525473018825,-0.2465067792298628,0,0,0,0,0,1,0,0,0,0,0.83,1.34,0.82,0.44,0.75,0.96,0.13,-0.57
COL,Colombia,BOLIVAR,2015,6,121,6.0013,95.139,40.12,23.64,1.2,70.91,2016232,77.6131,38.8,40.62,41.54,41.09,38.62,37.75,23.56,23.99,23.42,22.3,21.21,21.7,4.55,1.75,0.07,0.52,0.05,1.98,73.94,62.56,51.03,58.21,63.5,76.46,1.689025131773189,1.302450688924314,1.5305245667911225,1.9460958460982645,2.1387947673793493,2.272898782623685,2.599781757814412,2.7351723802293493,2.857285965352531,2.4344025176142323,2.412228424290015,2.712181654881659,1.519739291673343,1.8695200877363225,2.325881609544481,1.2246467991473532e-16,-1.0,0,1,0,2.8030229502458384,2.423376930994845,2.8796122293604745,2.6900310491346766,2.8735891213893296,3.422284586585202,16.479999999999997,31.88,-0.95,0.3865744428488751,-1.0231565231084698,0.1552046507855916,0.060752103483709,1,0,0,0,0,1,0,0,0,0,1.02,1.91,0.83,0.82,0.44,1.34,0.96,0.13
COL,Colombia,BOLIVAR,2015,7,141,6.9932,95.139,40.36,23.18,8.21,74.9,2016232,77.6131,40.12,38.8,40.62,41.54,41.09,38.62,23.64,23.56,23.99,23.42,22.3,21.21,1.2,4.55,1.75,0.07,0.52,0.05,70.91,73.94,62.56,51.03,58.21,63.5,1.9460958460982645,1.689025131773189,1.302450688924314,1.5305245667911225,1.9460958460982645,2.1387947673793493,2.272898782623685,2.599781757814412,2.7351723802293493,2.857285965352531,2.4344025176142323,2.412228424290015,1.6798218159871905,1.7974349995594738,2.258002564297937,-0.4999999999999997,-0.8660254037844388,0,1,0,2.937428498155492,2.8030229502458384,2.423376930994845,2.8796122293604745,2.6900310491346766,2.8735891213893296,17.18,31.77,6.070000000000001,0.2570707143250754,-0.4661325781917504,0.0913021284442712,0.2465067792298628,1,0,0,0,0,1,0,0,0,0,1.26,2.48,1.02,0.83,0.82,1.91,1.34,0.96
COL,Colombia,BOLIVAR,2015,8,332,16.4664,95.139,39.19,23.12,1.88,76.58,2016232,77.6131,40.36,40.12,38.8,40.62,41.54,41.09,23.18,23.64,23.56,23.99,23.42,22.3,8.21,1.2,4.55,1.75,0.07,0.52,74.9,70.91,73.94,62.56,51.03,58.21,2.078591180224997,1.9460958460982645,1.689025131773189,1.302450688924314,1.5305245667911225,1.9460958460982645,2.1387947673793493,2.272898782623685,2.599781757814412,2.7351723802293493,2.857285965352531,2.4344025176142323,1.917348991857562,1.7836404882074148,2.230032321145582,-0.8660254037844385,-0.5000000000000004,0,1,0,3.131478919026418,2.937428498155492,2.8030229502458384,2.423376930994845,2.8796122293604745,2.6900310491346766,16.069999999999997,31.155,-0.8325,0.1324953341267325,-0.3558113373892353,0.0439912314958701,0.1352933599401413,1,0,0,0,0,1,0,0,0,0,1.65,1.8,1.26,1.02,0.83,2.48,1.91,1.34
COL,Colombia,BOLIVAR,2015,9,491,24.3524,95.139,37.15,22.8,3.24,79.96,2016232,77.6131,39.19,40.36,40.12,38.8,40.62,41.54,23.12,23.18,23.64,23.56,23.99,23.42,1.88,8.21,1.2,4.55,1.75,0.07,76.58,74.9,70.91,73.94,62.56,51.03,2.8602790353667698,2.078591180224997,1.9460958460982645,1.689025131773189,1.302450688924314,1.5305245667911225,1.9460958460982645,2.1387947673793493,2.272898782623685,2.599781757814412,2.7351723802293493,2.857285965352531,2.3814239994664974,2.0406573998820776,2.282887360196246,-1.0,-1.8369701987210294e-16,0,1,0,3.426246570238149,3.131478919026418,2.937428498155492,2.8030229502458384,2.423376930994845,2.8796122293604745,14.349999999999998,29.975,0.6075000000000004,0.7816878551417727,0.0029930700142388,0.2262673864949316,0.2702586179908017,1,0,0,0,0,1,0,0,0,0,1.79,2.26,1.65,1.26,1.02,1.8,2.48,1.91
COL,Colombia,BOLIVAR,2015,10,525,26.0387,95.139,37.37,23.12,3.65,82.89,2016232,77.6131,37.15,39.19,40.36,40.12,38.8,40.62,22.8,23.12,23.18,23.64,23.56,23.99,3.24,1.88,8.21,1.2,4.55,1.75,79.96,76.58,74.9,70.91,73.94,62.56,3.232873400112052,2.8602790353667698,2.078591180224997,1.9460958460982645,1.689025131773189,1.302450688924314,1.5305245667911225,1.9460958460982645,2.1387947673793493,2.272898782623685,2.599781757814412,2.7351723802293493,2.8295202584931047,2.411526190710231,2.3481764957832776,-0.8660254037844386,0.5000000000000001,0,1,0,3.3943495442064378,3.426246570238149,3.131478919026418,2.937428498155492,2.8030229502458384,2.423376930994845,14.249999999999996,30.245,1.1133333333333333,0.3725943647452823,0.4977010198827027,0.0921415834321075,0.3184089699270391,1,1,0,0,0,1,0,0,0,0,2.21,2.2,1.79,1.65,1.26,2.26,1.8,2.48
COL,Colombia,BOLIVAR,2015,11,642,31.8416,95.139,36.79,21.82,3.48,82.02,2016232,77.6131,37.37,37.15,39.19,40.36,40.12,38.8,23.12,22.8,23.12,23.18,23.64,23.56,3.65,3.24,1.88,8.21,1.2,4.55,82.89,79.96,76.58,74.9,70.91,73.94,3.297269173095954,3.232873400112052,2.8602790353667698,2.078591180224997,1.9460958460982645,1.689025131773189,1.302450688924314,1.5305245667911225,1.9460958460982645,2.1387947673793493,2.272898782623685,2.599781757814412,3.147845164212818,2.7110036132615307,2.43670724858376,-0.5000000000000004,0.8660254037844384,0,1,0,3.6524773649053937,3.3943495442064378,3.426246570238149,3.131478919026418,2.937428498155492,2.8030229502458384,14.97,29.305,1.0816666666666666,0.0643957729839019,0.6974874152815418,0.0150986916778728,0.1072402751099803,1,1,0,0,0,1,0,0,0,0,2.72,2.04,2.21,1.79,1.65,2.2,2.26,1.8
COL,Colombia,BOLIVAR,2015,12,380,18.847,95.139,39.31,22.77,0.56,71.83,2016232,77.6131,36.79,37.37,37.15,39.19,40.36,40.12,21.82,23.12,22.8,23.12,23.18,23.64,3.48,3.65,3.24,1.88,8.21,1.2,82.02,82.89,79.96,76.58,74.9,70.91,3.491696004469258,3.297269173095954,3.232873400112052,2.8602790353667698,2.078591180224997,1.9460958460982645,1.689025131773189,1.302450688924314,1.5305245667911225,1.9460958460982645,2.1387947673793493,2.272898782623685,3.3467728743506004,2.976325168028762,2.56881814608972,-2.4492935982947064e-16,1.0,0,1,0,4.066289678527925,3.6524773649053937,3.3943495442064378,3.426246570238149,3.131478919026418,2.937428498155492,16.540000000000003,31.04,-1.9883333333333333,0.1944268313733039,1.2187972218455725,0.0442506147837553,0.0593493064616281,1,1,0,0,0,1,0,0,0,0,2.39,2.1,2.72,2.21,1.79,2.04,2.2,2.26
COL,Colombia,BOLIVAR,2016,1,271,13.3222,95.3807,38.83,21.81,0.37,66.67,2034192,78.3044,39.31,36.79,37.37,37.15,39.19,40.36,22.77,21.82,23.12,22.8,23.12,23.18,0.56,3.48,3.65,3.24,1.88,8.21,71.83,82.02,82.89,79.96,76.58,74.9,2.9880528622101217,3.491696004469258,3.297269173095954,3.232873400112052,2.8602790353667698,2.078591180224997,1.9460958460982645,1.689025131773189,1.302450688924314,1.5305245667911225,1.9460958460982645,2.1387947673793493,3.2799997729809007,3.0799148616235943,2.631554251794108,0.4999999999999999,0.8660254037844387,0,1,0,3.650210522034808,4.066289678527925,3.6524773649053937,3.3943495442064378,3.426246570238149,3.131478919026418,17.02,30.32,-2.06,-0.5036431422591363,0.8492580948307724,-0.1189272523826494,-0.074676637598894,0,0,0,0,0,1,0,0,0,0,2.47,1.21,2.39,2.72,2.21,2.1,2.04,2.2
COL,Colombia,BOLIVAR,2016,2,111,5.4567,95.3807,41.22,22.52,0.02,54.66,2034192,78.3044,38.83,39.31,36.79,37.37,37.15,39.19,21.81,22.77,21.82,23.12,22.8,23.12,0.37,0.56,3.48,3.65,3.24,1.88,66.67,71.83,82.02,82.89,79.96,76.58,2.6618107810173384,2.9880528622101217,3.491696004469258,3.297269173095954,3.232873400112052,2.8602790353667698,2.078591180224997,1.9460958460982645,1.689025131773189,1.302450688924314,1.5305245667911225,1.9460958460982645,3.1062415117623456,3.1272596803729416,2.665938022800828,0.8660254037844386,0.5000000000000001,0,1,0,3.1742410152422464,3.650210522034808,4.066289678527925,3.6524773649053937,3.3943495442064378,3.426246570238149,18.7,31.87,-2.436666666666667,-0.3262420811927833,0.7157149349190739,-0.0853453333530012,-0.2042725857356506,0,0,0,0,0,1,0,0,0,0,2.23,1.01,2.47,2.39,2.72,1.21,2.1,2.04
COL,Colombia,BOLIVAR,2016,3,92,4.5227,95.3807,43.19,24.13,0.02,53.36,2034192,78.3044,41.22,38.83,39.31,36.79,37.37,37.15,22.52,21.81,22.77,21.82,23.12,22.8,0.02,0.37,0.56,3.48,3.65,3.24,54.66,66.67,71.83,82.02,82.89,79.96,1.8651183513600809,2.6618107810173384,2.9880528622101217,3.491696004469258,3.297269173095954,3.232873400112052,2.8602790353667698,2.078591180224997,1.9460958460982645,1.689025131773189,1.302450688924314,1.5305245667911225,2.605793505582553,3.0433995853383435,2.6627773439497067,1.0,6.123233995736766e-17,0,1,0,2.049965527677917,3.1742410152422464,3.650210522034808,4.066289678527925,3.6524773649053937,3.3943495442064378,19.06,33.66,-2.395,-0.7966924296572575,0.3345937845689586,-0.2453481152884851,-0.3306934486414863,0,0,0,0,0,1,0,0,0,0,1.61,1.11,2.23,2.47,2.39,1.01,1.21,2.1
COL,Colombia,BOLIVAR,2016,4,82,4.0311,95.3807,40.77,23.46,1.67,66.91,2034192,78.3044,43.19,41.22,38.83,39.31,36.79,37.37,24.13,22.52,21.81,22.77,21.82,23.12,0.02,0.02,0.37,0.56,3.48,3.65,53.36,54.66,66.67,71.83,82.02,82.89,1.7088668711384891,1.8651183513600809,2.6618107810173384,2.9880528622101217,3.491696004469258,3.297269173095954,3.232873400112052,2.8602790353667698,2.078591180224997,1.9460958460982645,1.689025131773189,1.302450688924314,2.171017485167045,2.871952229233504,2.6680074168076886,0.8660254037844387,-0.4999999999999998,0,1,0,1.7566502921144869,2.049965527677917,3.1742410152422464,3.650210522034808,4.066289678527925,3.6524773649053937,17.310000000000002,32.115,-0.7408333333333332,-0.1562514802215917,0.4064161822141752,-0.0560792399685087,-0.3014273552569938,0,0,0,0,0,1,0,0,0,0,0.98,0.45,1.61,2.23,2.47,1.11,1.01,1.21
COL,Colombia,BOLIVAR,2016,5,137,6.7349,95.3807,40.54,23.94,4.07,75.35,2034192,78.3044,40.77,43.19,41.22,38.83,39.31,36.79,23.46,24.13,22.52,21.81,22.77,21.82,1.67,0.02,0.02,0.37,0.56,3.48,66.91,53.36,54.66,66.67,71.83,82.02,1.615638648075704,1.7088668711384891,1.8651183513600809,2.6618107810173384,2.9880528622101217,3.491696004469258,3.297269173095954,3.232873400112052,2.8602790353667698,2.078591180224997,1.9460958460982645,1.689025131773189,1.735218511781491,2.6393108689000293,2.6757995847331397,0.4999999999999999,-0.8660254037844387,0,1,0,1.7039235099396235,1.7566502921144869,2.049965527677917,3.1742410152422464,3.650210522034808,4.066289678527925,16.599999999999998,32.24,1.665833333333334,-0.093228223062785,-0.0733864836974849,-0.0350221261358416,-0.0911013661043503,0,0,0,0,0,1,0,0,0,0,0.27,0.44,0.98,1.61,2.23,0.45,1.11,1.01
COL,Colombia,BOLIVAR,2016,6,88,4.326,95.3807,37.4,23.18,4.36,77.84,2034192,78.3044,40.54,40.77,43.19,41.22,38.83,39.31,23.94,23.46,24.13,22.52,21.81,22.77,4.07,1.67,0.02,0.02,0.37,0.56,75.35,66.91,53.36,54.66,66.67,71.83,2.0457425556932365,1.615638648075704,1.7088668711384891,1.8651183513600809,2.6618107810173384,2.9880528622101217,3.491696004469258,3.297269173095954,3.232873400112052,2.8602790353667698,2.078591180224997,1.9460958460982645,1.8076710941172616,2.284329468471784,2.6890270699199803,1.2246467991473532e-16,-1.0,0,0,0,2.1209912713366306,1.7039235099396235,1.7566502921144869,2.049965527677917,3.1742410152422464,3.650210522034808,14.22,30.29,1.9958333333333336,0.4301039076175323,0.099646709594972,0.1522364395028871,0.1172143133670454,1,0,0,0,0,1,0,0,0,0,0.02,0.37,0.27,0.98,1.61,0.44,0.45,1.11
COL,Colombia,BOLIVAR,2016,7,150,7.3739,95.3807,37.4,22.79,2.49,77.71,2034192,78.3044,37.4,40.54,40.77,43.19,41.22,38.83,23.18,23.94,23.46,24.13,22.52,21.81,4.36,4.07,1.67,0.02,0.02,0.37,77.84,75.35,66.91,53.36,54.66,66.67,1.6726004873917404,2.0457425556932365,1.615638648075704,1.7088668711384891,1.8651183513600809,2.6618107810173384,2.9880528622101217,3.491696004469258,3.297269173095954,3.232873400112052,2.8602790353667698,2.078591180224997,1.796857562947487,2.0013358456762145,2.679495822036555,-0.4999999999999997,-0.8660254037844388,0,0,0,2.00170069657561,2.1209912713366306,1.7039235099396235,1.7566502921144869,2.049965527677917,3.1742410152422464,14.61,30.095,-0.1374999999999997,-0.3731420683014961,-0.4059906928332566,-0.1306927683563324,0.0215436711465546,1,0,0,0,0,1,0,0,0,0,-0.42,0.39,0.02,0.27,0.98,0.37,0.44,0.45
COL,Colombia,BOLIVAR,2016,8,57,2.8021,95.3807,38.44,22.77,3.67,76.67,2034192,78.3044,37.4,37.4,40.54,40.77,43.19,41.22,22.79,23.18,23.94,23.46,24.13,22.52,2.49,4.36,4.07,1.67,0.02,0.02,77.71,77.84,75.35,66.91,53.36,54.66,2.1251197258012637,1.6726004873917404,2.0457425556932365,1.615638648075704,1.7088668711384891,1.8651183513600809,2.6618107810173384,2.9880528622101217,3.491696004469258,3.297269173095954,3.232873400112052,2.8602790353667698,1.966403480804128,1.857476982581086,2.6816697204191344,-0.8660254037844385,-0.5000000000000004,0,0,1,2.06388787475307,2.00170069657561,2.1209912713366306,1.7039235099396235,1.7566502921144869,2.049965527677917,15.669999999999998,30.605,1.5191666666666666,0.4525192384095229,-0.7351593095655065,0.1564206309799284,0.0257278626235959,1,0,0,0,0,1,0,0,0,0,-0.49,0.4,-0.42,0.02,0.27,0.39,0.37,0.44
COL,Colombia,BOLIVAR,2016,9,53,2.6055,95.3807,36.96,22.67,3.44,82.82,2034192,78.3044,38.44,37.4,37.4,40.54,40.77,43.19,22.77,22.79,23.18,23.94,23.46,24.13,3.67,2.49,4.36,4.07,1.67,0.02,76.67,77.71,77.84,75.35,66.91,53.36,1.3355535456666914,2.1251197258012637,1.6726004873917404,2.0457425556932365,1.615638648075704,1.7088668711384891,1.8651183513600809,2.6618107810173384,2.9880528622101217,3.491696004469258,3.297269173095954,3.232873400112052,1.7637028714455296,1.7859286138945176,2.6005225240307315,-1.0,-1.8369701987210294e-16,0,0,1,1.7541095217761495,2.06388787475307,2.00170069657561,2.1209912713366306,1.7039235099396235,1.7566502921144869,14.29,29.815,1.1399999999999997,-0.7895661801345719,-1.8973198544453609,-0.2912236671600173,-0.1348030361800889,0,0,0,0,0,1,0,0,0,0,-0.43,0.59,-0.49,-0.42,0.02,0.4,0.39,0.37
COL,Colombia,BOLIVAR,2016,10,68,3.3429,95.3807,35.28,21.74,4.69,86.14,2034192,78.3044,36.96,38.44,37.4,37.4,40.54,40.77,22.67,22.77,22.79,23.18,23.94,23.46,3.44,3.67,2.49,4.36,4.07,1.67,82.82,76.67,77.71,77.84,75.35,66.91,1.2824604573746772,1.3355535456666914,2.1251197258012637,1.6726004873917404,2.0457425556932365,1.615638648075704,1.7088668711384891,1.8651183513600809,2.6618107810173384,2.9880528622101217,3.491696004469258,3.297269173095954,1.6602260792662054,1.730873528548598,2.456038386847081,-0.8660254037844386,0.5000000000000001,0,0,1,1.597520514839739,1.7541095217761495,2.06388787475307,2.00170069657561,2.1209912713366306,1.7039235099396235,13.540000000000004,28.51,2.373333333333333,-0.0530930882920142,-2.014808715721277,-0.0229949184747566,-0.314218585634774,0,0,0,0,0,1,0,0,0,0,-0.7,0.48,-0.43,-0.49,-0.42,0.59,0.4,0.39
COL,Colombia,BOLIVAR,2016,11,51,2.5071,95.3807,36.01,22.34,7.79,85.92,2034192,78.3044,35.28,36.96,38.44,37.4,37.4,40.54,21.74,22.67,22.77,22.79,23.18,23.94,4.69,3.44,3.67,2.49,4.36,4.07,86.14,82.82,76.67,77.71,77.84,75.35,1.4685423277292229,1.2824604573746772,1.3355535456666914,2.1251197258012637,1.6726004873917404,2.0457425556932365,1.615638648075704,1.7088668711384891,1.8651183513600809,2.6618107810173384,2.9880528622101217,3.491696004469258,1.3652835042081863,1.7103475375579895,2.2790315397625127,-0.5000000000000004,0.8660254037844384,0,0,1,1.9425091340595384,1.597520514839739,1.7541095217761495,2.06388787475307,2.00170069657561,2.1209912713366306,13.669999999999998,29.175,5.386666666666667,0.1860818703545457,-2.0231536767400358,0.078373816639396,0.0553788981646393,1,0,0,0,0,1,0,0,0,0,-0.64,0.26,-0.7,-0.43,-0.49,0.48,0.59,0.4
COL,Colombia,BOLIVAR,2016,12,47,2.3105,95.3807,35.01,21.24,1.89,81.42,2034192,78.3044,36.01,35.28,36.96,38.44,37.4,37.4,22.34,21.74,22.67,22.77,22.79,23.18,7.79,4.69,3.44,3.67,2.49,4.36,85.92,86.14,82.82,76.67,77.71,77.84,1.254789485151285,1.4685423277292229,1.2824604573746772,1.3355535456666914,2.1251197258012637,1.6726004873917404,2.0457425556932365,1.615638648075704,1.7088668711384891,1.8651183513600809,2.6618107810173384,2.9880528622101217,1.3398576753463018,1.574069768596309,1.9909756983757947,-2.4492935982947064e-16,1.0,0,0,1,1.979059354297314,1.9425091340595384,1.597520514839739,1.7541095217761495,2.06388787475307,2.00170069657561,13.77,28.125,-0.8724999999999998,-0.2137528425779378,-1.7332633770588366,-0.0905712118187701,-0.0121973951793741,0,0,0,0,0,1,0,0,0,0,-0.33,0.42,-0.64,-0.7,-0.43,0.26,0.48,0.59
